"date","ARIMA","UCM","ML"
2017-12-15 17:40:00,38576.226572536,38603.4810281591,38680.2489676398
2017-12-15 17:50:00,38882.6891864158,39381.2165162187,40668.3703455453
2017-12-15 18:00:00,38864.6619721114,39911.9624519506,41761.0987728238
2017-12-15 18:10:00,38786.5440499691,40190.9198492226,42151.7804424171
2017-12-15 18:20:00,38576.226572536,40240.9209316441,42212.3455471905
2017-12-15 18:30:00,38197.6551014389,40107.6356386042,42196.0497527186
2017-12-15 18:40:00,38335.8637314192,39851.6654537251,41966.193695349
2017-12-15 18:50:00,38305.8183775002,39538.8468818405,41674.2200805584
2017-12-15 19:00:00,38317.8365171149,39230.3410856891,41753.5001442393
2017-12-15 19:10:00,38389.9453743323,38974.0729669673,41728.7412814818
2017-12-15 19:20:00,38179.6278871345,38798.8093274078,41657.3176657207
2017-12-15 19:30:00,37825.0927050314,38711.6836261415,41674.7692617336
2017-12-15 19:40:00,37578.7207989897,38699.3714885811,41751.0662645732
2017-12-15 19:50:00,37614.7752178336,38732.5031906715,41727.0312664123
2017-12-15 20:00:00,37392.4395910212,38772.3738614906,41734.7345797105
2017-12-15 20:10:00,37728.9475685847,38778.6675893637,41758.4655359195
2017-12-15 20:20:00,37584.7298639146,38716.8025888339,41564.6566954918
2017-12-15 20:30:00,37512.621016462,38563.6427992089,41244.9248758188
2017-12-15 20:40:00,37158.0858245941,38310.6743530959,40917.4435027091
2017-12-15 20:50:00,36785.5234281867,37964.2435222697,40500.6605287681
2017-12-15 21:00:00,36473.0517396172,37543.0022323293,40042.4007815188
2017-12-15 21:10:00,35950.2625736148,37073.2076376292,39540.3599871644
2017-12-15 21:20:00,35451.5096868416,36582.8848330513,38813.4512080173
2017-12-15 21:30:00,35139.0379982721,36096.0252925871,38111.0634718937
2017-12-15 21:40:00,34634.2760368093,35627.934774663,37420.2700443795
2017-12-15 21:50:00,34520.1036860582,35182.5812441006,36800.4851462984
2017-12-15 22:00:00,33883.1421693047,34752.3808881334,36187.7499615159
2017-12-15 22:10:00,33678.8337567966,34320.379646974,35514.2932383001
2017-12-15 22:20:00,33258.1987921658,33864.3304098587,34804.3733762013
2017-12-15 22:30:00,32567.1556324992,33361.8170027282,33961.9949423893
2017-12-15 22:40:00,32302.7565121531,32795.3978534474,32999.4144227628
2017-12-15 22:50:00,31737.9038428522,32156.7638329778,32130.228115087
2017-12-15 23:00:00,30872.5976343613,31449.117125471,31282.0339889181
2017-12-15 23:10:00,30169.53633508,30687.3362944892,30464.7251036705
2017-12-15 23:20:00,29442.4387468047,29895.9256679119,29619.6221005946
2017-12-15 23:30:00,28745.3865222132,29105.1708540483,28765.9877650965
2017-12-15 23:40:00,28120.4431450743,28346.2562026709,27943.356995911
2017-12-15 23:50:00,27471.4634789414,27646.2825401508,27267.7863419992
2017-12-16 00:00:00,25351.8930202724,27024.122746445,26686.7847477892
2017-12-16 00:10:00,24895.9278829671,26487.872442152,26096.9547549063
2017-12-16 00:20:00,24625.9485236845,26034.331190991,25468.1081165916
2017-12-16 00:30:00,24097.9888951202,25650.5506305093,24866.4037753793
2017-12-16 00:40:00,23624.0251325629,25317.0880096303,24268.3351503025
2017-12-16 00:50:00,23234.0549512655,25012.2835172906,23766.7755561771
2017-12-16 01:00:00,23024.0710127396,24716.6981997148,23402.5215144329
2017-12-16 01:10:00,22724.0939479533,24416.8392813627,23046.9786591202
2017-12-16 01:20:00,22508.1104644269,24107.4607956731,22817.0229564882
2017-12-16 01:30:00,22340.1233116563,23792.0258912019,22517.0859246272
2017-12-16 01:40:00,22064.1444073733,23481.2929465225,22230.4536961031
2017-12-16 01:50:00,22058.1448721221,23190.366121917,22012.2099179014
2017-12-16 02:00:00,21752.1682623354,22934.8576417489,21870.9272479377
2017-12-16 02:10:00,21530.1852435578,22726.9838645803,21751.3393726223
2017-12-16 02:20:00,21314.2017502822,22572.4260594413,21635.4837488381
2017-12-16 02:30:00,21188.211383267,22468.6283593874,21502.920282916
2017-12-16 02:40:00,21182.2118480158,22404.911001743,21385.5273401358
2017-12-16 02:50:00,21224.2086337711,22364.4047596074,21296.8703190111
2017-12-16 03:00:00,20864.2361579774,22327.4359011785,21208.0867279483
2017-12-16 03:10:00,20870.2357029779,22275.684725728,21127.5364027556
2017-12-16 03:20:00,20744.2453359626,22196.2660385113,21083.3177296334
2017-12-16 03:30:00,20612.2554239469,22084.8728912159,21028.114779693
2017-12-16 03:40:00,20414.2705656726,21947.289190998,20958.5847590881
2017-12-16 03:50:00,20588.2572634436,21798.8827286745,20884.6294528919
2017-12-16 04:00:00,20660.2517547027,21662.0803304744,20883.7904197157
2017-12-16 04:10:00,20618.2549689473,21562.2267513673,20993.7100170422
2017-12-16 04:20:00,20420.270110673,21522.5613251342,21124.7854063564
2017-12-16 04:30:00,20750.244880963,21559.245936509,21303.646256417
2017-12-16 04:40:00,20966.2283644894,21677.4037865915,21549.4288469754
2017-12-16 04:50:00,21254.2063392748,21868.9724175581,21878.7814964123
2017-12-16 05:00:00,21344.1994557859,22112.8626803013,22099.4563647486
2017-12-16 05:10:00,21410.1944117938,22377.5036668148,22093.9559369211
2017-12-16 05:20:00,21170.2127677641,22625.4174577181,22100.51986267
2017-12-16 05:30:00,21794.16505784,22819.0876721152,22108.5984040713
2017-12-16 05:40:00,22526.109089679,22927.1333945637,22015.2159180629
2017-12-16 05:50:00,22304.1260611522,22929.7231827426,21617.2363769072
2017-12-16 06:00:00,22022.147621618,22822.2784595673,21096.3082770382
2017-12-16 06:10:00,22220.1324798923,22616.8023171076,20725.8496918242
2017-12-16 06:20:00,22256.1297303964,22340.5774506045,20588.0329871637
2017-12-16 06:30:00,21830.1622985949,22032.4320503111,20534.1033425317
2017-12-16 06:40:00,21356.1985457868,21737.1926670004,20324.1874843759
2017-12-16 06:50:00,20408.2710206722,21499.2524445142,20015.4129811601
2017-12-16 07:00:00,20906.232953482,21356.3262684631,20002.8900240438
2017-12-16 07:10:00,21284.2040447785,21334.4165707689,20188.4030033001
2017-12-16 07:20:00,21596.1801898164,21444.7851313256,20553.1318651788
2017-12-16 07:30:00,21734.1696370833,21683.3606202194,21001.2172096484
2017-12-16 07:40:00,21908.1563348544,22032.5769792909,21528.4765586978
2017-12-16 07:50:00,22160.1370688849,22465.2141387805,22001.482998454
2017-12-16 08:00:00,22826.086144716,22949.4770471687,22596.6363235759
2017-12-16 08:10:00,23630.0246775634,23454.3612473519,23261.8164353005
2017-12-16 08:20:00,23971.998528105,23954.3446336187,23825.3785809717
2017-12-16 08:30:00,24439.9627456619,24432.6130742914,24403.0472941885
2017-12-16 08:40:00,24901.9274182183,24882.3367768691,25202.4781143604
2017-12-16 08:50:00,25351.8930202724,25305.9031682934,25956.0643250685
2017-12-16 09:00:00,26011.8425511031,25712.4052194911,26554.0400122698
2017-12-16 09:10:00,26215.8269543778,26114.0065943948,27262.0278174809
2017-12-16 09:20:00,26881.776030209,26521.9965343852,27989.7491402139
2017-12-16 09:30:00,27421.7347487742,26943.3738871061,28488.2987342923
2017-12-16 09:40:00,27721.7118135605,27378.6594199287,29004.6682958561
2017-12-16 09:50:00,27919.6966718348,27821.35919121,29560.5847461632
2017-12-16 10:00:00,28213.6741916206,28259.1461476214,30063.1087039312
2017-12-16 10:10:00,28921.6200629564,28676.4640946553,30448.4416750457
2017-12-16 10:20:00,29251.5948332464,29057.9604503798,30905.7300824246
2017-12-16 10:30:00,29245.5952882459,29391.9811047681,31321.4028898355
2017-12-16 10:40:00,29215.5975827422,29673.3466954786,31717.9650892905
2017-12-16 10:50:00,29557.5714332839,29904.7774173966,31992.4437496465
2017-12-16 11:00:00,29887.5462035738,30096.613586027,32122.8738936847
2017-12-16 11:10:00,30265.5173046196,30264.835509663,32227.2190990753
2017-12-16 11:20:00,30277.5163848712,30427.7471183489,32346.827662887
2017-12-16 11:30:00,30301.5145453745,30601.9800157356,32544.8335813644
2017-12-16 11:40:00,30355.5104211307,30798.6378279123,32718.9958419679
2017-12-16 11:50:00,30163.5250981076,31020.3995443052,32812.8290495395
2017-12-16 12:00:00,30487.5003233972,31260.2318600667,32913.6735987139
2017-12-16 12:10:00,30931.4663804508,31502.0545486973,33008.6960249739
2017-12-16 12:20:00,31399.4305980077,31723.3177337031,32966.325729927
2017-12-16 12:30:00,31315.4370167478,31899.0606550926,32910.7885812348
2017-12-16 12:40:00,31321.4365617482,32006.7057271285,32814.080217391
2017-12-16 12:50:00,31657.4108672894,32030.6643035365,32821.9302078096
2017-12-16 13:00:00,31573.4172957787,31965.8309357973,32797.1019734169
2017-12-16 13:10:00,31555.4186705266,31819.2264969703,32658.3072037993
2017-12-16 13:20:00,31333.4356419998,31609.3870988351,32563.750457763
2017-12-16 13:30:00,31219.4443552362,31363.5242954848,32425.1009659947
2017-12-16 13:40:00,30775.4783079318,31112.922004104,32281.2745749997
2017-12-16 13:50:00,30583.4929849087,30887.4016197083,32237.949561783
2017-12-16 14:00:00,30265.5173046196,30709.9053419996,32177.2135109529
2017-12-16 14:10:00,30403.5067518865,30592.2712289093,32017.0645445601
2017-12-16 14:20:00,30505.4989486493,30533.0902648864,32027.8755843459
2017-12-16 14:30:00,30481.500788146,30518.1731751439,31922.8846551926
2017-12-16 14:40:00,30553.495279405,30523.6751812407,31815.5506872486
2017-12-16 14:50:00,30481.500788146,30521.4168838302,31613.9946048265
2017-12-16 15:00:00,30379.508581634,30485.4940329068,31178.5304679455
2017-12-16 15:10:00,30445.5035376418,30398.9741442008,30683.3871829834
2017-12-16 15:20:00,30157.5255531072,30259.3944692467,30422.8287790229
2017-12-16 15:30:00,30259.5177596192,30081.9271804971,30423.4413761958
2017-12-16 15:40:00,30109.5292321007,29899.4446549524,30458.2817500091
2017-12-16 15:50:00,29851.5489530697,29759.2411326716,30418.1763125617
2017-12-16 16:00:00,29605.5677640396,29716.7572039768,30402.7882252512
2017-12-16 16:10:00,29797.5530870627,29827.2062927432,30196.3359721678
2017-12-16 16:20:00,29749.556756307,30136.4172527442,29910.4412793031
2017-12-16 16:30:00,29815.5517025656,30672.4062643693,29780.8668068751
2017-12-16 16:40:00,30457.5026178935,31439.1330093897,29864.2951112614
2017-12-16 16:50:00,31057.4567474661,32413.5840517147,30051.0114072309
2017-12-16 17:00:00,31969.3870123273,33546.8089064813,30454.1861151851
2017-12-16 17:10:00,33763.2498462953,34768.8969625377,31212.4419009747
2017-12-16 17:20:00,36799.0177251639,35997.2341691739,32327.8553879808
2017-12-16 17:30:00,38136.9154218267,37146.8287159703,34099.2193098787
2017-12-16 17:40:00,38436.892486613,38141.1402583279,36459.5153533568
2017-12-16 17:50:00,38742.8690866504,38921.7499864638,38663.3454634097
2017-12-16 18:00:00,38724.8704613984,39455.3872198968,39909.4593290938
2017-12-16 18:10:00,38646.8764251389,39737.2528601562,40516.298056426
2017-12-16 18:20:00,38436.892486613,39790.1790178539,40734.8388669256
2017-12-16 18:30:00,38058.9213855672,39659.8355187278,40788.2149953824
2017-12-16 18:40:00,38196.9108328341,39406.8237320992,40811.9860370239
2017-12-16 18:50:00,38166.9131273304,39096.9800478558,40839.7827682027
2017-12-16 19:00:00,38178.912207582,38791.4655131496,40950.3922087163
2017-12-16 19:10:00,38250.9067085903,38538.2049134541,40923.9659974276
2017-12-16 19:20:00,38040.9227603151,38365.9649336475,40825.0790835129
2017-12-16 19:30:00,37686.9498295219,38281.8789153791,40802.3669159065
2017-12-16 19:40:00,37440.9686404918,38272.622365957,40760.4563037794
2017-12-16 19:50:00,37476.9658812467,38308.8254426042,40752.469178051
2017-12-16 20:00:00,37254.9828527199,38351.7831550629,40751.7421641801
2017-12-16 20:10:00,37590.9571680103,38361.1794717141,40691.1271041892
2017-12-16 20:20:00,37446.968175743,38302.4324865523,40448.1090778014
2017-12-16 20:30:00,37374.973684484,38152.4060177376,40215.5071561517
2017-12-16 20:40:00,37021.0007439414,37902.5860761347,39854.7478563028
2017-12-16 20:50:00,36649.0291878961,37559.3188111859,39516.0647030269
2017-12-16 21:00:00,36337.0530428582,37141.2560255726,39129.3717135002
2017-12-16 21:10:00,35815.0929592943,36674.6547501512,38670.7878640939
2017-12-16 21:20:00,35317.1310362338,36187.5399557301,38257.7855540446
2017-12-16 21:30:00,35005.1548911958,35703.9029916563,38051.6129130075
2017-12-16 21:40:00,34501.1934231348,35239.0494911456,37612.1469148166
2017-12-16 21:50:00,34387.2021363712,34796.9472932482,37169.6598994103
2017-12-16 22:00:00,33751.2507660437,34370.0124588699,36753.9283468971
2017-12-16 22:10:00,33547.266362769,33941.2908013442,36206.8589137394
2017-12-16 22:20:00,33127.2984759679,33488.5350824822,35554.4812493914
2017-12-16 22:30:00,32437.3512298842,32989.3290002575,34817.262856906
2017-12-16 22:40:00,32173.371415602,32426.2308540319,33985.6338859965
2017-12-16 22:50:00,31609.4145365336,31790.9313857322,33171.2869722316
2017-12-16 23:00:00,30745.4806024281,31086.632649949,32447.5811717979
2017-12-16 23:10:00,30043.5342760928,30328.2130801616,31767.1323311845
2017-12-16 23:20:00,29317.589779505,29540.1768736509,30992.8184442483
2017-12-16 23:30:00,28621.6429981701,28752.8095076157,30100.8562150111
2017-12-16 23:40:00,27997.6907080943,27997.2952002123,29223.7556949625
2017-12-16 23:50:00,27349.7402477659,27300.7346456943,28383.7871767359
2017-12-17 00:00:00,23783.9030191161,26682.0005914054,27533.9730473594
2017-12-17 00:10:00,23328.66098916,26149.1885248398,26862.6522784335
2017-12-17 00:20:00,23059.1097855473,25699.0978761271,26296.7474224134
2017-12-17 00:30:00,22531.9874391702,25318.7801487444,25705.1528870266
2017-12-17 00:40:00,22058.7753276754,24988.7924570696,25199.7701515947
2017-12-17 00:50:00,21669.4235934498,24687.474855024,24712.5129180746
2017-12-17 01:00:00,21459.7726648773,24395.3882533522,24267.5487507898
2017-12-17 01:10:00,21160.2713286114,24099.0397405742,23803.8235576414
2017-12-17 01:20:00,20944.6303696147,23793.1832137351,23387.3502869847
2017-12-17 01:30:00,20776.90962481,23481.2816845481,23074.6700125756
2017-12-17 01:40:00,20501.3683907731,23174.0933943005,22772.5861695586
2017-12-17 01:50:00,20495.3783700827,22886.7223655497,22515.0585775626
2017-12-17 02:00:00,20189.8870033927,22634.780684502,22275.4885667173
2017-12-17 02:10:00,19968.2560237056,22430.4845711346,22077.219960503
2017-12-17 02:20:00,19752.6150549752,22279.5151554704,21895.1592115764
2017-12-17 02:30:00,19626.8244939382,22179.3164311412,21751.6909849184
2017-12-17 02:40:00,19620.8344732478,22119.2084956364,21591.7211230755
2017-12-17 02:50:00,19662.7646570156,22082.3219818141,21432.1311155186
2017-12-17 03:00:00,19303.3630554432,22048.983017231,21314.193501995
2017-12-17 03:10:00,19309.3530858674,22000.8717601223,21263.9372330395
2017-12-17 03:20:00,19183.5625248304,21925.1028743176,21236.5586971653
2017-12-17 03:30:00,19051.7819333692,21817.3692696945,21218.5201233003
2017-12-17 03:40:00,18854.1110559112,21683.4547112206,21252.3261427935
2017-12-17 03:50:00,19027.8218311401,21538.7268471518,21333.630501921
2017-12-17 04:00:00,19099.7021475611,21405.6123607881,21386.8701409497
2017-12-17 04:10:00,19057.7719637934,21309.4558638085,21360.7667375916
2017-12-17 04:20:00,18860.1010863354,21273.4965463473,21347.7380573706
2017-12-17 04:30:00,19189.5525552545,21313.8961491404,21440.1043615241
2017-12-17 04:40:00,19405.1935142512,21435.777728945,21756.1106382805
2017-12-17 04:50:00,19692.7147896688,21631.0786832553,22073.1753278235
2017-12-17 05:00:00,19782.5651876284,21878.7097179473,22203.9710444596
2017-12-17 05:10:00,19848.455483359,22147.0997796705,22071.8944941601
2017-12-17 05:20:00,19608.8544221333,22398.7708033772,21993.3139084207
2017-12-17 05:30:00,20231.8171968942,22596.2062621874,21976.8815014692
2017-12-17 05:40:00,20962.6004511534,22708.0250943633,21955.1271061171
2017-12-17 05:50:00,20740.9694617326,22714.3957109831,21562.9170718943
2017-12-17 06:00:00,20459.4382070054,22610.7393880613,20915.9526898967
2017-12-17 06:10:00,20657.1090844633,22409.0590704727,20417.108960335
2017-12-17 06:20:00,20693.0492475407,22136.6373059748,20075.5235972248
2017-12-17 06:30:00,20267.7573502378,21832.3021370544,19852.9688367129
2017-12-17 06:40:00,19794.5452484767,21540.8799664414,19704.3770532812
2017-12-17 06:50:00,18848.1210254871,21306.7637896629,19555.5194995869
2017-12-17 07:00:00,19345.2932489448,21167.6683437497,19410.9180051494
2017-12-17 07:10:00,19722.664922322,21149.5959117836,19423.0843637026
2017-12-17 07:20:00,20034.1463097024,21263.8081245653,19465.9146804794
2017-12-17 07:30:00,20171.916921854,21506.2335028389,19517.2758164413
2017-12-17 07:40:00,20345.6276970829,21859.3058388612,19826.8287350184
2017-12-17 07:50:00,20597.2088191569,22295.8049130516,20452.8935588438
2017-12-17 08:00:00,21262.1017776855,22783.9355238394,21039.0482670951
2017-12-17 08:10:00,22064.7653580995,23292.6930638449,21487.7678448426
2017-12-17 08:20:00,22406.1968781332,23796.5552768612,21981.3477267547
2017-12-17 08:30:00,22873.4189592038,24278.7078805022,22409.8200037887
2017-12-17 08:40:00,23334.6510098504,24732.3209313512,22980.7126811551
2017-12-17 08:50:00,23783.9030191161,25159.7817052326,23572.2676612295
2017-12-17 09:00:00,24442.8059472206,25570.1830217602,24150.852044682
2017-12-17 09:10:00,24646.4668551027,25975.6883933642,24657.6798208735
2017-12-17 09:20:00,25311.3598136314,26387.5869097386,25261.3676131028
2017-12-17 09:30:00,25850.4622208568,26812.8772666632,26068.1093640138
2017-12-17 09:40:00,26149.9635571227,27252.0800794725,26741.524869376
2017-12-17 09:50:00,26347.6344345807,27698.701254321,27246.5350719244
2017-12-17 10:00:00,26641.1457404224,28140.4135855175,27686.2047343185
2017-12-17 10:10:00,27347.9688924526,28561.6607260373,28141.4063662801
2017-12-17 10:20:00,27677.4203613717,28947.089941283,28596.9806512589
2017-12-17 10:30:00,27671.4303309476,29285.04696842,29052.4059928542
2017-12-17 10:40:00,27641.4801982944,29570.3522921623,29474.8446927603
2017-12-17 10:50:00,27982.911718328,29805.7259543203,29851.8488573979
2017-12-17 11:00:00,28312.3631872472,30001.5081171994,30030.2320829281
2017-12-17 11:10:00,28689.7348703582,30173.6789357745,30254.1977978483
2017-12-17 11:20:00,28701.7149214727,30340.5421866591,30464.9899150888
2017-12-17 11:30:00,28725.6750237018,30518.7293199663,30639.549545719
2017-12-17 11:40:00,28779.5852683178,30719.3438081471,30763.0121474345
2017-12-17 11:50:00,28587.9044115502,30945.0644868942,30788.0092669758
2017-12-17 12:00:00,28911.3658500452,31188.8578975382,30882.9345719839
2017-12-17 12:10:00,29354.6278288868,31434.6436596745,31105.9604266417
2017-12-17 12:20:00,29821.8499099575,31659.8717428274,31324.1410135274
2017-12-17 12:30:00,29737.9895326882,31839.5812329529,31457.9816927863
2017-12-17 12:40:00,29743.9795631124,31951.1943901959,31555.8410890314
2017-12-17 12:50:00,30079.4210527219,31979.1224141056,31619.7588747206
2017-12-17 13:00:00,29995.5606851864,31918.2597019333,31558.9659083646
2017-12-17 13:10:00,29977.5906036477,31775.626972462,31365.1318899529
2017-12-17 13:20:00,29755.9596142269,31569.7601831538,31121.8058177976
2017-12-17 13:30:00,29642.1491043044,31327.8707337498,30906.5329926993
2017-12-17 13:40:00,29198.8871351966,31081.2423870532,30744.9733310793
2017-12-17 13:50:00,29007.206278429,30859.6963836754,30632.9942897631
2017-12-17 14:00:00,28689.7348703582,30686.1747688972,30493.7555938644
2017-12-17 14:10:00,28827.5054825097,30572.5154462178,30257.2529654257
2017-12-17 14:20:00,28929.3359315839,30517.3092456492,30105.7848476906
2017-12-17 14:30:00,28905.3758293548,30506.3667379686,30021.5299751065
2017-12-17 14:40:00,28977.2561457758,30515.8429903056,29908.4542915473
2017-12-17 14:50:00,28905.3758293548,30517.558448898,29868.4914261724
2017-12-17 15:00:00,28803.5453705469,30485.6087093431,29720.8358246215
2017-12-17 15:10:00,28869.4356662775,30403.0611329996,29481.1608434927
2017-12-17 15:20:00,28581.9143811261,30267.452817061,29231.7966914861
2017-12-17 15:30:00,28683.744839934,30093.9557796764,29076.4867390566
2017-12-17 15:40:00,28533.994176668,29915.4422435854,28917.1590975974
2017-12-17 15:50:00,28276.4230241698,29779.2062946352,28679.5709907634
2017-12-17 16:00:00,28030.8319325199,29740.6883689916,28483.3286556479
2017-12-17 16:10:00,28222.5127892875,29855.1017364338,28303.9150714236
2017-12-17 16:20:00,28174.5925750956,30168.2750967068,28221.0025503948
2017-12-17 16:30:00,28240.4828610924,30708.2244762445,28283.0037237645
2017-12-17 16:40:00,28881.415717392,31478.9094029412,28448.7051336316
2017-12-17 16:50:00,29480.4183899238,32457.3162869147,28690.2367012941
2017-12-17 17:00:00,30390.9024401024,33594.4944896011,29092.6505100598
2017-12-17 17:10:00,32181.9204175399,34820.5332462446,29811.0070431751
2017-12-17 17:20:00,35212.8739238089,36052.8183526344,30912.2340322287
2017-12-17 17:30:00,36548.6498712903,37206.3578449583,32518.1230333887
2017-12-17 17:40:00,36848.1512075563,38204.61122534,34721.1973636355
2017-12-17 17:50:00,37153.6425645126,38989.1595308399,36772.8903477626
2017-12-17 18:00:00,37135.6724829739,39526.7319279468,37944.0501040054
2017-12-17 18:10:00,37057.8021361288,39812.5291652926,38524.9811798141
2017-12-17 18:20:00,36848.1512075563,39869.3832007304,38836.3183706887
2017-12-17 18:30:00,36470.7795244452,39742.9637073837,39018.2342740632
2017-12-17 18:40:00,36608.5501365968,39493.8719021101,39081.6116883182
2017-12-17 18:50:00,36578.6000039436,39187.9440224897,39145.1058224149
2017-12-17 19:00:00,36590.5800550581,38886.3409635293,39179.0346165206
2017-12-17 19:10:00,36662.4603812129,38636.9873587254,39189.7645129421
2017-12-17 19:20:00,36452.8094429065,38468.6497411533,39236.6722299565
2017-12-17 19:30:00,36099.3978717584,38388.4613008394,39341.9833186566
2017-12-17 19:40:00,35853.8067801085,38383.0973936548,39457.4856077269
2017-12-17 19:50:00,35889.7469334521,38423.1880255771,39557.2718941122
2017-12-17 20:00:00,35668.1159440313,38470.028055301,39718.0939496584
2017-12-17 20:10:00,36003.5574433746,38483.3013003633,39822.6595849342
2017-12-17 20:20:00,35859.7968007989,38428.4257041241,39801.7092048456
2017-12-17 20:30:00,35787.9164843779,38282.2649343237,39589.9923981246
2017-12-17 20:40:00,35434.5049034959,38036.3048516285,39325.4825138146
2017-12-17 20:50:00,35063.1232508091,37696.8914555094,39156.6830390594
2017-12-17 21:00:00,34751.6418634286,37282.6763989089,38962.2863909944
2017-12-17 21:10:00,34230.5095474757,36819.9165631833,38662.5570107577
2017-12-17 21:20:00,33733.3373337518,36336.6367698853,38371.9013028769
2017-12-17 21:30:00,33421.8559463714,35856.828219356,38100.991384078
2017-12-17 21:40:00,32918.6937022233,35395.7963960616,37695.6275376814
2017-12-17 21:50:00,32804.8831923008,34957.5089905644,37060.7409820264
2017-12-17 22:00:00,32169.9403664254,34534.3819155496,36360.4832037587
2017-12-17 22:10:00,31966.2794585433,34109.4608364036,35619.2396027323
2017-12-17 22:20:00,31546.9775916645,33660.4983672693,34791.8623232831
2017-12-17 22:30:00,30858.124521173,33165.0780587368,33994.8605429389
2017-12-17 22:40:00,30594.5633479845,32605.758063075,33167.7764318025
2017-12-17 22:50:00,30031.50083853,31974.2289754139,32313.5429603119
2017-12-17 23:00:00,29168.9370025434,31273.6927038491,31430.6709019492
2017-12-17 23:10:00,28468.1038809374,30519.0275356727,30567.7833185374
2017-12-17 23:20:00,27743.3106473685,29734.7375222916,29771.2776804801
2017-12-17 23:30:00,27048.4675561867,28951.1079953495,28956.2386096976
2017-12-17 23:40:00,26425.5047814258,28199.3230277721,28144.767708047
2017-12-17 23:50:00,25778.581894702,27506.4831689128,27428.428992379
2017-12-18 00:00:00,25538.5840629203,26891.4610215508,26770.9534535438
2017-12-18 00:10:00,25084.0639935496,26362.3519289575,26138.659749141
2017-12-18 00:20:00,24814.940266602,25915.9551773865,25581.9609517326
2017-12-18 00:30:00,24288.6538745805,25539.3221267918,25054.0388446847
2017-12-18 00:40:00,23816.1922221176,25213.0097483862,24492.0069381646
2017-12-18 00:50:00,23427.4579541792,24915.3579532902,23932.9048746173
2017-12-18 01:00:00,23218.1395074453,24626.9275098163,23554.0393045185
2017-12-18 01:10:00,22919.11314525,24334.2253644278,23299.133328672
2017-12-18 01:20:00,22703.8141675792,24032.0052724933,23056.8638209796
2017-12-18 01:30:00,22536.3594082485,23723.7301044356,22798.4727057144
2017-12-18 01:40:00,22261.2551503639,23420.1579606426,22545.1951595268
2017-12-18 01:50:00,22255.2746291454,23136.3927231696,22252.3543236875
2017-12-18 02:00:00,21950.2677360132,22888.0463381231,21957.539215507
2017-12-18 02:10:00,21728.988237124,22687.3348857879,21658.4212790997
2017-12-18 02:20:00,21513.6892497348,22539.9393569082,21480.887384386
2017-12-18 02:30:00,21388.0981778072,22443.3036062555,21419.6538999276
2017-12-18 02:40:00,21382.1176565887,22386.7475928829,21311.4573407325
2017-12-18 02:50:00,21423.9813439918,22353.4018116416,21139.5914009615
2017-12-18 03:00:00,21065.1497113011,22323.5922525163,21086.289454143
2017-12-18 03:10:00,21071.1302422379,22278.99893661,21131.5516860827
2017-12-18 03:20:00,20945.5391703103,22206.7363910659,21201.293925866
2017-12-18 03:30:00,20813.9675674457,22102.4973895256,21261.680518121
2017-12-18 03:40:00,20616.6101728673,21972.0655611772,21361.1714134878
2017-12-18 03:50:00,20790.0454631349,21830.8084189579,21453.3829316229
2017-12-18 04:00:00,20861.8117857857,21701.1525113159,21454.8908832036
2017-12-18 04:10:00,20819.9480983826,21608.44231555,21508.1344760256
2017-12-18 04:20:00,20622.5907038041,21575.9168878915,21642.945150839
2017-12-18 04:30:00,20951.5197012471,21619.7378356556,21827.4121697025
2017-12-18 04:40:00,21166.8186789179,21745.0280826659,22105.0776947232
2017-12-18 04:50:00,21453.8839792395,21943.7248939759,22384.9565140443
2017-12-18 05:00:00,21543.5918849825,22194.7388435185,22437.8731699819
2017-12-18 05:10:00,21609.3776864148,22466.4987465027,22380.029407493
2017-12-18 05:20:00,21370.1566044333,22721.5264069489,22361.8445980932
2017-12-18 05:30:00,21992.1314331347,22922.3051675579,22463.9657253865
2017-12-18 05:40:00,22721.7557506715,23037.4538366904,22560.676664013
2017-12-18 05:50:00,22500.4762420639,23047.1406960469,22354.2700511442
2017-12-18 06:00:00,22219.3914629609,22946.7868927922,22011.7094061876
2017-12-18 06:10:00,22416.7488575393,22748.3952434845,21755.6769287461
2017-12-18 06:20:00,22452.6320237239,22479.2481681029,21701.9550100549
2017-12-18 06:30:00,22028.0145896009,22178.173581899,21817.6164848644
2017-12-18 06:40:00,21555.5529468563,21889.9977609155,21854.3357235945
2017-12-18 06:50:00,20610.6296419304,21659.1135745455,21776.3248373168
2017-12-18 07:00:00,21107.0134084225,21523.2356342435,21730.8435889819
2017-12-18 07:10:00,21483.7866144872,21508.366098078,21934.7292097246
2017-12-18 07:20:00,21794.7740288379,21625.7664724039,22205.387336114
2017-12-18 07:30:00,21932.3261529209,21871.3651540921,22605.2302226277
2017-12-18 07:40:00,22105.7614431886,22227.5958121033,23121.9219425726
2017-12-18 07:50:00,22356.9435870439,22667.2381041431,23665.3504126266
2017-12-18 08:00:00,23020.7821031485,23158.4967065138,24303.6006728884
2017-12-18 08:10:00,23822.1727530544,23670.3668903002,24850.7471200752
2017-12-18 08:20:00,24163.0628026529,24177.3262783564,25477.115804604
2017-12-18 08:30:00,24629.5439241789,24662.5604679583,25960.675528584
2017-12-18 08:40:00,25090.0445147681,25119.2393959567,26298.7871404211
2017-12-18 08:50:00,25538.5840629203,25549.750219054,26696.6850823533
2017-12-18 09:00:00,26196.442048088,25963.1856383571,27148.4546692207
